english,platforms,required_age,achievements,average_playtime,median_playtime,price,genres_count,owners_num,developer_num,publisher_num,timestamp,class
1,1,0,14,9,9,0.0,9,4,310,246,1453411515.6193717,0
1,1,0,0,13,16,11.323556670888783,8,4,703,1023,1543728474.657432,0
1,1,3,46,23,19,7.567797083356892,6,3,973,842,1328876331.8042097,0
1,1,0,0,2092,4169,11.488666276214698,6,1,1291,746,1353939662.3280802,0
1,1,0,0,0,0,13.756266325011106,9,4,593,467,1543936843.231808,0
1,1,0,31,0,0,29.282862273059237,7,1,665,904,1443272610.417596,0
1,2,0,25,48,50,8.389658390826249,7,4,590,219,1426558928.4608483,0
1,2,0,38,1234,1442,23.581446064343396,7,1,802,632,1510711390.6004074,0
1,1,7,26,1165,1165,6.99,9,4,1184,1002,1402401495.6778042,0
1,1,8,63,214,214,7.158705704693178,8,1,1078,534,1415327535.3790588,0
1,1,0,14,6,7,16.456819975938732,9,1,988,598,1547292129.312371,0
1,1,0,0,129,128,0.2763677931498497,8,5,214,184,1517558957.996224,0
1,1,0,29,157,220,11.001669744030364,5,4,1113,866,1310248187.4728684,0
1,2,0,11,236,307,1.4628126328042168,9,4,537,426,1435197959.5410287,0
1,1,9,14,82,85,4.911203943397847,6,6,797,849,1395637856.201462,0
1,1,0,6,30,27,13.708624542545625,7,3,491,961,1543091898.88813,0
1,1,0,14,20,22,5.162386192342447,8,5,733,417,1425797695.6477823,0
1,1,10,22,281,290,9.080169032574634,9,4,367,302,1465781306.7820492,0
1,1,10,22,244,244,14.65279629554591,5,3,1239,222,1344604033.5979903,0
1,1,0,3,202,218,0.79,6,4,465,371,1429874168.0950172,0
1,1,0,4,141,164,0.79,6,4,674,433,1436710253.3289714,0
1,1,9,17,41,19,11.535346755384118,9,4,955,747,1533174905.561555,0
1,1,0,35,91,53,5.240961338002412,7,3,496,609,1541391587.7434294,0
1,1,11,35,84,105,1.8323881893233906,16,6,569,451,1505177728.0539074,0
1,1,0,0,62,22,0.0,8,5,845,664,1520957356.4875655,0
1,1,0,42,115,115,14.539022278233686,8,4,752,400,1485644816.8675945,0
1,1,0,0,62,93,20.15453703705771,6,1,1198,456,1363353946.585498,0
1,1,9,110,7060,7063,0.0,9,4,466,624,1495544446.2426596,0
1,1,0,0,1092,2177,16.98474294251736,6,1,1298,615,1360149383.4107459,0
1,1,0,0,225,221,0.782369637540004,7,4,347,277,1520934694.8578365,0
1,1,0,32,0,0,33.98211421728063,7,1,698,942,1443483383.97945,0
1,1,0,28,1,1,8.95165272375182,9,4,626,764,1443313342.4069211,0
1,1,6,44,23,34,24.635284042110168,13,7,1064,237,1507369037.9977734,0
1,1,0,0,218,238,0.79,6,4,58,54,1431435393.8546052,0
1,1,0,1,472,480,0.13935911443746735,7,4,718,566,1435143687.5353153,0
1,2,0,0,33,32,14.847813349908813,7,1,115,112,1416544390.82931,0
1,1,0,35,1890,1897,7.200735343908915,9,4,1058,954,1405537078.2514265,0
1,1,16,33,99,77,1.0085094468891107,7,4,1163,903,1530859493.6715653,0
1,1,0,1,1,1,48.11053730741902,5,4,634,504,1453904773.7792804,0
1,1,0,0,0,0,12.376002234083751,9,4,662,519,1543991984.1730444,0
1,1,0,0,248,266,0.79,6,4,212,173,1431678580.6183646,0
1,1,0,4,242,286,1.1160243652828048,7,4,143,120,1431928696.3489084,0
1,1,0,11,184,238,4.388287383975635,7,4,112,511,1400567494.7410293,0
1,2,16,0,157,157,14.25640531910856,6,1,810,327,1414132568.467661,0
1,1,0,15,6,6,12.299036289372623,5,2,1202,747,1296613719.019369,0
1,1,8,23,1256,2474,9.99,6,1,802,779,1351380058.8213017,0
1,1,0,33,149,216,5.11857993222067,7,4,951,720,1327528001.4009163,0
1,1,0,26,0,0,24.929765483226372,10,6,923,877,1506371856.7214184,0
1,1,8,59,9060,9147,9.341542223087675,9,1,316,587,1491382622.6903882,0
1,1,0,35,109,102,0.0,8,5,673,554,1417717117.9809604,0
1,1,0,4,179,201,0.6737292391366021,7,4,660,523,1437192578.9402487,0
1,1,0,0,219,308,8.937260907275682,10,1,949,735,1504693247.6128724,0
1,1,0,33,60,60,17.593953620476107,10,6,560,534,1504892957.049888,0
1,1,0,72,80,134,11.267265645696774,11,2,425,645,1378425930.9306083,0
1,1,0,6,212,195,2.1528456487254797,8,4,1008,792,1476078395.8101325,0
1,1,0,0,0,0,22.04288577837321,5,1,1255,458,1368025475.583314,0
1,1,0,24,0,0,13.507754769619648,9,3,553,776,1442561496.0063105,0
1,1,0,0,64,50,0.0,10,5,906,708,1544591526.3117146,0
1,1,0,27,26,28,9.720736915572065,6,4,382,14,1426774235.7019773,0
1,1,0,26,6,6,24.205482556069647,10,6,887,843,1506225841.2833037,0
1,1,0,0,1212,1212,23.767882543577215,5,1,1226,892,1270525816.3394592,0
1,1,0,2,86,96,0.0,10,4,997,771,1454698173.5736384,0
1,1,0,30,12,12,16.515903481294302,7,3,801,403,1377409723.5889573,0
1,1,0,35,325,487,11.63030499491089,10,6,722,569,1527669551.5492752,0
1,1,0,65,0,0,22.642596934394508,6,5,889,491,1484930431.2497365,0
1,1,0,0,108,108,13.283413900228926,6,3,413,274,1485906165.2134109,0
1,1,0,27,160,215,4.66266148839592,10,4,288,544,1398184362.0183346,0
1,1,0,2,190,186,2.7598258983792716,10,4,709,560,1491414875.2416568,0
1,1,0,0,234,253,0.79,6,4,141,118,1431566194.528816,0
1,1,0,1,41,31,0.48674820702687627,7,6,419,476,1418570430.243642,0
1,1,0,19,3,3,29.915003981089882,5,4,799,630,1451146470.4706814,0
1,1,0,8,119,107,4.863606198855468,10,4,572,458,1546102421.2165673,0
1,1,0,0,234,234,2.1419878290286265,8,5,158,146,1514998037.573368,0
1,1,13,34,76,99,1.183808800923134,16,6,636,503,1505482365.514279,0
1,1,1,28,170,223,5.230677524069992,10,4,391,571,1398425589.0761592,0
1,1,16,1,10,10,2.271672142886878,4,4,232,200,1391308923.5485907,0
1,1,0,0,260,275,0.79,6,4,589,268,1432577781.4324927,0
1,1,17,39,330,331,14.439388257975063,10,4,228,195,1466809953.0545151,0
1,1,0,51,124,66,0.6618836263882866,7,3,499,418,1540472106.5740166,0
1,1,0,22,48,49,6.188280661496805,7,2,545,429,1423514843.1807353,0
1,1,0,49,228,231,3.384923015663423,10,3,1114,745,1551763541.0329127,0
1,1,0,11,976,1838,4.068740626272278,11,2,1148,681,1477077887.4981253,0
1,1,0,16,181,166,5.592393311411488,7,4,1055,774,1478708825.9987226,0
1,2,0,13,41,41,11.376952750072942,7,1,275,228,1419691295.128256,0
1,1,0,28,4,4,20.13226911920725,5,4,872,687,1449827650.5710773,0
1,1,0,15,1370,2585,5.770096194454347,10,2,1074,536,1477612908.8669732,0
1,1,0,0,345,358,0.5844156393182934,6,4,537,424,1432911914.0306675,0
1,1,8,62,213,213,7.266433614522259,8,1,1074,531,1415310770.3578415,0
1,2,0,37,348,348,13.025254636525494,10,5,519,634,1442799692.0011916,0
1,1,0,51,0,0,39.91671551613449,11,6,1255,15,1508218978.2830694,0
1,1,0,19,0,0,15.247440155305002,9,0,1216,403,1549925167.974911,0
1,1,0,34,68,68,16.64914653211884,10,6,513,489,1504702483.940875,0
1,1,9,41,862,939,9.481749531740475,10,4,813,537,1406276126.848284,0
1,1,0,0,225,239,0.79,6,4,705,173,1433049241.5989034,0
1,1,0,31,16,16,32.80493320365229,7,1,700,930,1443198626.7648008,0
1,1,0,30,164,224,6.040785587721601,10,4,246,558,1398166109.1005301,0
1,1,0,63,32,29,19.884815324477906,7,5,974,562,1483770661.0814042,0
1,1,0,0,57,45,10.882309606036497,10,3,401,326,1544145412.2677805,0
1,2,0,0,36,31,9.126365206455107,7,3,231,256,1417203941.3557868,0
1,1,0,19,15,15,0.0,10,4,304,242,1453727608.5597022,0
1,1,7,36,710,839,12.449858254020535,12,3,766,604,1508389586.3456774,0
1,1,17,31,79,43,0.0,7,4,1207,936,1531284321.8806903,0
1,1,2,9,11,5,21.296316398341723,7,5,283,238,1533757833.2448413,0
1,1,0,30,130,190,14.63577631581455,8,6,82,949,1396383851.8231528,0
1,1,12,18,81,84,5.884071261632826,6,6,884,847,1395440850.5695193,0
1,1,0,30,166,226,5.674105116810102,10,4,253,542,1398242143.9629784,0
1,1,0,14,153,137,0.0,11,4,773,611,1546695308.7717764,0
1,1,4,37,17,17,9.176090394224733,6,5,376,303,1386531901.2455485,0
1,1,0,30,99,91,0.0,8,5,635,544,1417797593.4839175,0
1,1,0,30,129,189,14.93917860181974,8,6,76,963,1396320938.3251266,0
1,2,5,11,477,652,2.735528507280746,7,6,666,256,1335327552.0604174,0
1,1,0,0,80,86,1.6095134326692693,4,5,483,824,1396057505.9126062,0
1,1,0,18,115,120,4.358436879985106,7,2,730,576,1425315472.8278077,0
1,2,17,0,145,145,14.99,6,1,827,323,1414200434.5239053,0
1,1,0,2,269,380,13.858360750680674,9,1,1191,936,1504922104.0806653,0
1,1,0,0,184,226,5.981587396371083,5,1,502,396,1452307138.6792872,0
1,1,0,47,7,7,0.42614799609903997,5,4,1020,800,1447171049.4213905,0
1,1,0,46,182,224,28.14510438308534,10,5,132,123,1553010947.6800919,0
1,1,0,0,86,11,0.0,8,4,791,625,1519520639.3570096,0
1,1,0,15,107,141,8.505458873944464,6,6,280,913,1396310400.0,0
1,1,14,0,14,14,1.952605487777832,4,4,219,233,1391611032.8783994,0
1,3,0,0,144,144,10.419448464643407,7,1,251,208,1415293951.0854537,0
1,1,6,80,231,231,5.064940968502597,9,1,1137,588,1415653374.8971765,0
1,1,0,4,202,217,0.79,6,4,495,394,1429772682.40369,0
1,1,0,42,127,127,9.429128154467726,10,6,156,152,1503246928.2359407,0
1,1,0,19,47,48,5.496985292963226,7,2,596,468,1423738125.1240673,0
1,1,0,0,55,43,0.0,10,5,960,748,1544576473.7819448,0
1,1,0,2,300,329,0.9482070351381438,6,4,465,367,1432250863.5979493,0
1,1,13,78,256,396,19.99,8,1,240,203,1488453544.5106175,0
1,1,0,50,240,243,2.673217808345916,10,3,1106,765,1551886596.0780578,0
1,1,0,0,203,200,2.854160042132029,10,3,674,511,1490602037.268572,0
1,1,0,0,175,211,0.5261329857912621,7,2,735,573,1453163701.2164493,0
1,1,0,30,159,219,7.376900313010175,10,4,220,619,1397889052.3510942,0
1,1,0,0,214,209,0.7347713769026936,6,4,379,301,1521021841.1622958,0
1,1,0,0,194,207,0.79,6,4,771,149,1433814915.153926,0
1,1,0,30,391,458,24.628788885647502,9,4,879,798,1507632345.6112022,0
1,1,12,34,78,100,1.3226585630971912,16,6,622,492,1505417147.8405778,0
1,1,2,77,40,62,22.634911398311047,7,5,867,476,1485412407.241618,0
1,1,0,48,179,224,28.82984549266537,9,6,125,124,1553591823.5910082,0
1,1,0,18,1149,1164,5.593589973690049,7,4,1015,768,1407801363.307948,0
1,1,0,23,49,50,6.584245386908706,7,1,516,407,1423386950.275032,0
1,1,0,0,32,37,0.0,7,6,897,701,1522763547.494237,0
1,1,0,0,435,438,0.14224193524760087,6,4,611,482,1434576753.6148827,0
1,1,3,10,191,258,5.590376130674465,7,4,157,453,1403099226.7675664,0
1,1,0,3,357,403,4.263896072191897,6,4,108,555,1402328328.275165,0
1,1,0,1,209,205,2.7868748889704946,10,3,711,562,1491352335.5526376,0
1,1,10,28,120,146,6.658545205119271,9,5,715,695,1396509890.02561,0
1,1,0,91,216,213,0.0,10,2,1070,662,1416883159.9976127,0
1,1,0,15,12436,12435,0.7217404426471633,9,1,494,849,1492631386.564554,0
1,1,12,141,118,122,0.0,9,6,453,356,1498713681.0780287,0
1,1,16,37,316,317,13.729367615224911,10,4,282,236,1467251937.3521557,0
1,1,0,0,201,223,4.969300729509879,6,3,749,436,1411749173.7454448,0
1,1,0,0,255,269,0.79,6,4,607,253,1432650441.7712479,0
1,1,0,0,95,75,1.7944213415261911,10,3,643,586,1544519075.2708385,0
1,1,0,8,0,0,6.400054200155711,9,4,1275,750,1546341549.3187125,0
1,1,0,0,55,23,0.0,6,4,766,605,1521483619.750188,0
1,1,2,48,13706,13707,0.0,9,2,433,848,1493846038.8053718,0
1,1,2,5,187,232,4.889141026652339,6,4,903,478,1410002787.3225403,0
1,1,0,0,199,223,4.840028844796745,6,3,774,446,1411581637.3828566,0
1,1,0,51,1,1,39.25307552765869,11,7,1245,22,1508158596.1275256,0
1,1,0,0,114,125,0.34147021927508475,8,5,579,454,1428053101.0535252,0
1,1,0,62,5,8,19.31439334802062,7,5,1016,599,1483419982.2728684,0
1,1,0,0,0,0,9.329277320281227,9,5,815,635,1544113699.4886425,0
1,1,0,6,165,235,2.0444745137974625,12,4,1169,897,1532443508.7566764,0
1,1,0,22,148,195,4.152576035771766,9,4,323,596,1397873269.9022872,0
1,1,18,40,333,329,9.201193018129256,5,5,999,205,1333870839.6542273,0
1,1,3,9,13,6,20.647900652063903,7,5,311,259,1533679369.49067,0
1,1,0,16,4,5,16.646281162811484,9,0,1085,512,1548045123.853478,0
1,1,15,15,178,179,6.705408596584225,9,6,1265,1005,1398602103.0512698,0
1,1,0,8,39,47,0.13143829367649515,8,3,344,271,1452989099.7178686,0
1,1,0,0,24,19,0.0,9,6,1141,883,1544525973.9142504,0
1,1,0,15,112,78,0.0,9,4,616,488,1543400231.0598834,0
1,2,0,41,360,360,23.987903880266682,8,3,596,718,1443302867.1358433,0
1,1,0,20,0,0,16.005931375106016,9,0,1264,393,1549125953.31584,0
1,1,0,0,192,212,1.4712358757650121,9,3,580,466,1464602227.3106747,0
1,1,13,18,449,449,6.99,9,5,1274,1010,1399724207.1287284,0
1,1,0,24,0,0,10.88173061652961,9,4,540,756,1442493963.7520945,0
1,1,0,0,266,281,0.79,6,4,570,284,1432499836.2746859,0
1,1,7,20,188,272,7.111708149072251,8,4,296,399,1404131993.874913,0
1,1,5,75,10871,10873,0.0,9,3,447,752,1494570432.2232938,0
1,1,10,28,100,124,10.829228985400183,8,7,669,892,1395540062.9664397,0
1,1,16,20,144,144,7.373612260405622,9,6,1218,948,1397304403.730141,0
1,1,0,0,90,14,0.0,9,4,752,595,1519025125.945461,0
1,2,3,6,489,696,1.6045986028071058,7,6,570,292,1336392714.4282882,0
1,1,0,31,156,177,18.83871245813065,10,5,308,257,1550249379.0565987,0
1,1,0,6,105,109,2.0640315221627024,6,4,760,600,1522599984.4289763,0
1,1,0,0,204,218,0.79,6,4,594,88,1432874214.6126192,0
1,1,0,29,2574,4873,10.981970057204059,9,1,845,90,1479262049.447045,0
1,1,15,42,116,140,8.402206550065202,6,2,296,708,1348440821.1871088,0
1,1,0,34,69,69,16.55629049816548,10,6,508,485,1504683764.1644301,0
1,1,0,43,40,49,7.602660015463872,6,4,1136,859,1321674792.9778326,0
1,1,0,0,287,303,0.79,6,4,499,342,1432212442.931123,0
1,1,13,18,446,446,6.99,9,5,1274,1010,1399712109.4879487,0
1,1,8,23,184,266,7.679168673483035,9,4,788,379,1408522000.0777538,0
1,1,0,6,103,106,1.9827624775391772,6,4,760,600,1522556831.2084422,0
1,1,5,82,101,156,22.09487670703002,7,4,730,414,1486236716.1943893,0
1,1,0,4,32,36,1.7589806602495344,9,6,908,653,1425610399.954806,0
1,1,0,0,72,64,0.0,9,5,282,241,1517030283.4910388,0
1,2,0,44,526,526,14.069785267874265,10,5,511,571,1442980186.8942888,0
1,2,2,0,48,48,14.99,6,1,210,138,1416210274.0621905,0
1,1,2,26,147,199,4.594162967596879,10,4,256,465,1397426391.0512104,0
1,1,0,0,39,43,0.27535746573341235,9,6,978,760,1425424662.1120024,0
1,1,0,0,3,2,23.045317955946587,9,3,107,100,1543571158.7588012,0
1,1,17,20,61,61,6.377620401842114,6,6,836,661,1393969578.0203936,0
1,1,0,0,191,222,4.261426467156545,6,3,887,490,1410831768.7014349,0
1,1,0,30,163,223,6.416399079075013,10,4,238,575,1398088221.886963,0
1,1,0,21,0,0,16.38720282387084,9,0,1263,379,1549236470.4218364,0
1,1,0,0,30,42,18.994751020168046,12,4,808,633,1535024058.9526722,0
1,1,17,22,126,126,7.54770123761909,8,6,1177,918,1396657628.3619976,0
1,1,0,14,103,154,20.747452929266224,8,6,313,261,1532129445.797634,0
1,1,0,0,205,220,0.79,6,4,543,82,1432738620.0262012,0
1,2,0,12,268,352,1.6593072071369404,9,4,505,401,1434518874.2921348,0
1,1,13,28,93,108,9.76914091578325,8,7,820,873,1395343795.2324078,0
1,1,3,31,1624,1624,6.99,9,4,1126,997,1404118539.6597965,0
1,1,0,48,97,97,1.9768390257769397,6,4,955,765,1446589467.3099368,0
1,1,4,49,48,49,0.0,11,4,327,264,1502500632.714172,0
1,1,0,0,42,31,0.0,6,5,841,660,1522233324.3711011,0
1,1,0,36,98,123,23.860078018667334,10,3,647,219,1551602860.5814629,0
1,1,0,0,164,125,0.42915391657406693,7,4,553,438,1520196306.288405,0
1,1,2,9,12,5,21.01044900040118,7,5,296,248,1533723240.8874435,0
1,1,3,8,110,107,3.0534817266513503,10,2,348,281,1461926386.003873,0
1,1,1,3,63,77,1.3665557111888134,12,4,1223,951,1474947725.9071217,0
1,1,0,24,72,73,6.460491144320545,7,1,542,429,1423824582.9973416,0
1,1,8,87,154,238,21.628919096184152,7,3,613,361,1486947953.8915844,0
1,1,0,11,49,38,9.01072114944307,10,1,981,437,1547179444.0789967,0
1,2,0,68,28,28,15.704388339271674,11,4,268,274,1466803586.3560734,0
1,1,0,5,41,44,1.521984269298434,9,5,887,690,1425022013.3051686,0
1,1,4,57,74,127,8.3424882399087,10,1,349,583,1380454219.7569535,0
1,1,0,0,174,170,4.306420198689528,10,3,681,538,1490824801.706017,0
1,1,17,31,74,35,0.8118935222916939,7,4,1187,921,1531321151.3411884,0
1,1,13,26,106,152,2.3163813447114125,16,5,845,661,1505798045.298419,0
1,1,0,19,203,277,6.126711858179125,8,5,748,590,1524757235.5854492,0
1,1,0,0,55,24,0.0,6,4,765,604,1521496869.1525886,0
1,1,0,33,75,93,22.21174555340845,10,2,795,252,1551077017.1660843,0
1,1,0,0,150,149,0.47977209412751026,7,5,566,445,1521698103.180272,0
1,1,0,23,73,77,8.465092452845575,6,4,441,100,1427594134.199325,0
1,2,0,39,38,36,8.929018634605335,10,3,311,283,1464045586.1339607,0
1,1,0,0,93,68,0.178176712530551,6,4,672,531,1521387079.9901571,0
1,1,0,4,97,113,2.1368065948658463,5,5,461,802,1396643887.6926806,0
1,1,11,48,34,22,8.944558400406795,6,2,573,805,1341128406.1169002,0
1,1,0,38,222,222,27.79741618491058,7,2,635,804,1443372160.1596582,0
1,1,0,0,54,46,9.143188413338292,9,3,561,827,1543945216.739524,0
1,1,0,0,34,34,14.726056997546575,6,6,986,871,1554160372.366222,0
1,1,0,0,104,81,0.0,10,4,666,532,1544811980.339244,0
1,1,0,0,1292,1292,24.344612930656776,5,1,1226,905,1269714954.3872395,0
1,1,0,0,207,224,0.79,6,4,380,66,1432312050.3312347,0
1,1,0,43,0,0,35.196849395389876,10,6,1149,289,1507618620.5028663,0
1,1,10,30,25,14,15.132086090439593,6,1,679,656,1356959443.1922207,0
1,1,0,0,292,309,0.79,6,4,471,372,1432217713.7662976,0
1,1,0,18,211,211,20.623635758452878,8,5,729,688,1508114081.4441922,0
1,1,0,79,190,190,5.141811975108249,9,1,880,509,1416471236.5947065,0
1,1,0,13,69,70,0.0,8,5,874,821,1553918638.0973186,0
1,1,0,2,196,241,0.7525924240505865,6,1,510,402,1451887512.8549397,0
1,1,14,33,69,95,0.6443476156373658,17,6,692,546,1505735750.2014792,0
1,1,0,0,115,193,11.36857345936794,5,3,614,419,1272729523.3992162,0
1,1,0,1,394,400,0.19816230510998634,7,4,715,564,1435840283.293923,0
1,1,13,27,97,139,1.8225667046989669,16,6,826,648,1505849284.9920504,0
1,1,0,7,0,0,20.298377213477995,5,3,430,316,1485335512.417511,0
1,1,0,15,962,992,5.277286494467507,7,4,470,717,1403495754.0416265,0
1,1,0,44,145,145,7.32061746492972,10,6,52,53,1502821852.4809299,0
1,1,0,0,73,16,0.0,7,4,781,616,1520341165.3755176,0
1,1,0,6,724,1193,2.9355657151724595,8,3,1033,686,1477480529.2963297,0
1,1,0,23,235,332,7.4488712945252775,9,5,744,587,1525459291.798884,0
1,1,12,34,183,287,9.420633150550692,10,4,716,317,1407597730.245582,0
1,1,1,2,2250,4460,9.931237504232387,6,1,1284,739,1350906050.9765391,0
1,1,0,42,46,58,7.786578993609757,6,4,1135,859,1321056504.189046,0
1,1,0,23,44,42,0.0,11,3,328,265,1457810654.2978327,0
1,1,15,33,640,916,9.1074665141804,5,5,1206,138,1332116164.2018492,0
1,1,0,0,146,244,10.402542672202106,5,3,448,346,1270025255.4548557,0
1,1,3,99,251,251,2.630534437016461,10,1,1206,651,1416032226.3686008,0
1,2,0,15,139,146,3.187269051219418,7,2,835,658,1426146127.9803889,0
1,1,0,34,0,0,29.82142053329003,10,6,1031,600,1506968408.6277068,0
1,1,17,48,95,129,9.99,6,1,292,777,1350472884.9886703,0
1,1,0,11,57,58,0.0,8,5,863,820,1554005898.5912616,0
1,1,0,0,122,175,15.910418177531957,4,1,1182,748,1284060061.9580815,0
1,1,13,19,505,505,6.99,9,5,1267,1010,1399932946.6457958,0
1,1,0,0,83,83,0.03253496127062463,9,5,149,139,1515932253.4935198,0
1,1,0,0,233,246,0.79,6,4,680,193,1432948819.5540273,0
1,2,0,2,483,722,0.48401575619028314,7,6,427,365,1338510981.9212766,0
1,1,14,33,72,97,0.8682975674291349,17,6,669,528,1505630561.0052385,0
1,1,1,18,23,24,0.0,12,4,284,232,1503816415.726367,0
1,1,0,14,153,222,4.615494100276698,8,6,832,652,1524725621.4191847,0
1,1,0,6,82,100,0.30288238032864556,7,2,380,300,1452764095.630475,0
1,1,0,46,220,241,2.445647257713768,7,2,1072,591,1412787472.007121,0
1,1,4,29,1447,1447,6.99,9,4,1148,999,1403454885.1947956,0
1,2,0,0,215,215,6.537060688943224,7,1,359,296,1414619935.3421156,0
1,1,17,26,77,77,7.674102775786233,7,6,1027,806,1394809698.5987096,0
1,1,0,0,146,158,0.9942344097401771,9,3,518,416,1463358063.4868393,0
1,1,0,0,422,425,0.17109604650612442,6,4,749,479,1434865129.9174697,0
1,1,0,0,64,50,0.0,10,5,904,706,1544592198.1799603,0
1,1,0,13,45,47,3.861855627670436,8,3,715,559,1424266256.7243712,0
1,2,6,60,134,134,15.65082011829925,10,4,227,228,1466581389.716442,0
1,1,8,58,9392,9475,8.935500962686751,9,1,320,603,1491456331.6711657,0
1,1,0,17,134,173,3.621417932948563,8,4,359,650,1397549325.9487536,0
1,1,0,0,346,505,16.260660427350892,4,4,917,758,1282889088.4513857,0
1,1,0,23,81,81,3.628482218171596,11,5,143,122,1503627751.911781,0
1,1,0,0,4,5,47.95270223643729,5,4,672,532,1453909138.4762623,0
1,2,2,0,52,52,14.99,6,1,234,145,1416131252.4555902,0
1,1,8,22,159,186,10.498857731916306,9,6,767,992,1397668521.4218686,0
1,1,4,43,12205,12256,5.500717068117574,9,1,358,736,1492079850.620471,0
1,1,0,13,7,8,16.379917972465268,9,1,948,633,1546986489.989766,0
1,1,6,0,174,196,7.836763955392008,6,2,911,448,1411749012.4583025,0
1,1,8,38,103,117,3.3501597107482484,14,6,412,329,1504464831.4216983,0
1,1,9,21,162,185,10.064063824462057,9,6,834,995,1397800003.0994828,0
1,1,5,34,111,173,19.99,6,2,313,254,1486724874.0114777,0
1,1,0,28,76,46,7.283128360871342,7,3,495,694,1541801655.9363236,0
1,1,11,23,123,176,3.193954470719005,15,5,877,686,1505706985.669011,0
1,1,0,35,87,87,31.554822800489305,7,1,674,888,1443440505.4084132,0
1,1,7,12,82,86,4.365394137320889,5,6,748,851,1395748382.6871924,0
1,2,0,47,675,675,14.335511750966656,9,5,514,519,1442795914.5824416,0
1,1,15,27,85,59,0.0,7,4,1214,940,1531557949.7109857,0
1,1,0,43,38,38,0.0,12,4,274,225,1455191942.3415651,0
1,1,16,20,148,148,7.33673698076267,9,6,1226,954,1397441402.7690706,0
1,1,0,0,0,0,7.9057649371980405,9,5,886,689,1544170568.1800625,0
1,1,0,0,64,22,0.0,8,5,843,662,1520878323.6808276,0
1,1,0,21,122,133,0.8056898136137587,10,4,437,353,1460138658.6090426,0
1,2,0,14,313,411,1.892168212537088,10,4,479,338,1433376000.0,0
1,1,0,39,275,275,26.328034138647197,8,3,620,771,1443345432.8735957,0
1,1,18,47,124,109,9.769438875077677,5,2,474,617,1345801275.070031,0
1,2,0,40,112,104,9.630323212251678,9,4,597,505,1470977969.0089061,0
1,2,0,12,317,405,1.7457060635893087,9,4,455,361,1433112162.5486765,0
1,1,0,0,334,479,17.5113572188308,4,3,1092,849,1286134878.9556048,0
1,1,0,42,1,1,33.024008470235636,11,6,1081,47,1507566287.2202249,0
1,1,0,0,223,205,0.7590166356747118,8,4,1092,852,1476960560.1550786,0
1,1,0,22,53,28,13.895563759364277,8,3,260,213,1542206427.3319016,0
1,1,0,0,89,70,3.6578245028668164,10,3,575,460,1544486502.7119958,0
1,1,0,28,199,293,4.395066079259556,7,5,878,667,1328994654.031949,0
1,1,0,0,87,93,0.20907326405405546,11,4,1262,981,1476118520.278734,0
1,1,0,0,49,27,0.0,6,4,797,627,1521805029.8410654,0
1,2,0,30,688,800,21.908410551193466,10,1,1040,811,1512156893.283769,0
1,1,8,22,1304,2571,9.99,6,1,824,779,1351417764.4695904,0
1,2,8,0,89,89,14.99,6,1,474,217,1415352258.803403,0
1,1,10,22,307,351,9.401941621909922,5,5,858,161,1304486978.950755,0
1,1,17,100,335,516,19.484415532988073,9,1,214,185,1489505472.962494,0
1,1,0,29,86,104,0.31245698418072204,6,2,810,636,1449095605.6191473,0
1,1,0,0,10,13,19.23120722116887,9,3,558,835,1540319272.846355,0
1,1,0,20,1265,1285,5.783170695767593,7,4,650,799,1404078532.6415243,0
1,1,0,0,63,63,26.952577655645417,5,6,1133,918,1553942820.1539824,0
1,1,0,19,177,234,4.645009338832109,9,4,178,511,1399635902.111246,0
1,1,0,0,42,31,0.0,7,6,423,486,1418241726.6891685,0
1,1,0,37,86,121,32.184000463262265,10,5,1246,276,1507217398.7491286,0
1,1,11,66,315,434,13.956262701607312,9,1,299,199,1488456619.2331789,0
1,1,6,39,130,201,19.99,6,2,304,247,1486947526.5143046,0
1,1,0,16,275,350,5.727615754414635,8,4,528,418,1524044313.2160177,0
1,1,13,26,101,145,2.0483841833726935,16,6,835,654,1505825853.4906604,0
1,2,0,28,89,89,11.455476511551444,7,1,388,252,1416507627.563082,0
1,1,0,48,159,159,3.3577568965389126,6,4,907,738,1446223335.2228415,0
1,1,0,0,37,31,6.075599644455294,7,4,293,332,1417555624.0036278,0
1,1,0,38,4,4,4.375609333554526,7,4,829,784,1445256016.4780135,0
1,1,0,17,47,43,4.737728593865032,7,3,437,404,1421316484.1159623,0
1,1,0,18,178,234,4.617151362811065,9,4,170,511,1399736993.1346312,0
1,1,0,62,231,248,1.9446653312288373,8,2,1115,617,1413536006.807355,0
1,1,0,11,75,41,11.733506818792536,12,3,1099,855,1516062611.2898424,0
1,1,14,16,180,184,7.543062289492956,9,6,1222,1010,1398562353.9636574,0
1,1,6,13,197,279,7.029804293677836,12,3,1020,792,1505308966.3439066,0
1,1,0,32,320,469,10.357630038932347,10,5,695,548,1526912476.0271363,0
1,1,0,19,196,196,20.223343039259873,7,2,715,796,1440160389.2811487,0
1,1,0,28,148,137,6.977640322556917,9,4,743,607,1472787377.969456,0
1,1,0,9,7138,7136,1.6165675691683672,10,2,588,725,1492077171.0539343,0
1,1,0,14,89,97,0.0,11,4,911,708,1455235200.0,0
1,2,1,0,44,44,14.99,6,1,183,130,1416297543.3599563,0
1,1,0,35,120,73,0.0,8,4,557,438,1541842027.5793085,0
